EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  329         6.0000000000000000E+000         1.1162560299517882E+002         9.9691054050589713E+001        -1.2367448375170907E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.2000040342337615E+000         6.2001070801407208E+000        -2.2838012553631490E+001         4.7281328096996500E+000         1.1664135498996955E+000         4.1038752310592024E+000         6.0721740561260451E-001         1.1597869546487864E-006         3.7878365251782414E-001         1.1327470458620111E-004         5.8029837323813412E-004         7.6496501185834251E+000         2.4523790648263177E-001         7.3415708047217454E-003         5.6053388478203481E-001         4.2551146884200075E-001         7.4104499281704136E-005         0.0000000000000000E+000
  330         6.0000000000000000E+000         1.1178271263114198E+002         9.9823109918985409E+001        -1.2396123177246070E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.2010238450326902E+000         6.2011264797992460E+000        -2.2834822315501526E+001         4.7282414315187982E+000         1.1667062116608626E+000         4.1038607394860787E+000         6.0712436908526723E-001         1.1572267934354749E-006         3.7887681672349804E-001         1.1319995900665881E-004         5.7916705494097593E-004         7.6497096747780091E+000         2.4495813670153024E-001         7.3396513439383283E-003         5.6037979406009342E-001         4.2566561940937564E-001         7.4120933629924512E-005         0.0000000000000000E+000
  331         6.0000000000000000E+000         1.2523080687018177E+002         1.1081111046090417E+002        -1.5030449105191367E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.2808934950297184E+000         6.2809567351332127E+000        -2.2587173689947186E+001         4.7367263703366804E+000         1.1896711590236118E+000         4.1033605007255112E+000         5.9590767730953786E-001         7.6042186557925054E-007         3.9010728891882035E-001         1.0040529836028666E-004         4.5159804266627730E-004         7.6543622168428875E+000         2.2309396160943754E-001         7.1913216361481590E-003         5.4853747334077230E-001         4.3751165183833340E-001         7.5355384677095475E-005         0.0000000000000000E+000
  332         6.0000000000000000E+000         1.2527306070318777E+002         1.1084667010721775E+002        -1.5038312839947580E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.2811290600302270E+000         6.2811921979673366E+000        -2.2586425055309689E+001         4.7367481783950591E+000         1.1897453254071109E+000         4.1033479307423608E+000         5.9589512864936023E-001         7.6048432342096368E-007         3.9011985326232512E-001         1.0041114612202580E-004         4.5147524823938387E-004         7.6543760466894843E+000         2.2302926263688438E-001         7.1909078248105166E-003         5.4849805662798767E-001         4.3755108252195818E-001         7.5359248984071663E-005         0.0000000000000000E+000
  333         6.0000000000000000E+000         1.3542666002952228E+002         1.1945007986293419E+002        -1.6900341011727954E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.3366569734213423E+000         6.3367030404472029E+000        -2.2407877407201585E+001         4.7411687470261867E+000         1.2086681448404104E+000         4.0979491235328860E+000         5.9536308848567965E-001         9.8342604624331955E-007         3.9065047824100069E-001         1.0913506432478770E-004         4.7224463744271659E-004         7.6576820441437281E+000         2.0778531041807657E-001         7.0953195165683845E-003         5.3883685977774631E-001         4.4721443441823633E-001         7.6218977520420479E-005         0.0000000000000000E+000
  334         6.0000000000000000E+000         1.3884727918636295E+002         1.2239979822026191E+002        -1.7521605367939605E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.3541803271223340E+000         6.3542241950328400E+000        -2.2350087786145146E+001         4.7420142499502331E+000         1.2157388158428151E+000         4.0943920554998225E+000         5.9706269506005083E-001         1.1585008089919651E-006         3.8894819810982323E-001         1.1558479590044288E-004         5.0120560071255989E-004         7.6587392296274626E+000         2.0287172146820492E-001         7.0661390283683883E-003         5.3544755675288447E-001         4.5060433115142040E-001         7.6490374894399386E-005         0.0000000000000000E+000
  335         6.0000000000000000E+000         1.3908109443466762E+002         1.2260100148228697E+002        -1.7564107253246313E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.3553790489072242E+000         6.3554227669578971E+000        -2.2346104826552949E+001         4.7420727082163410E+000         1.2162212602030422E+000         4.0941489476713571E+000         5.9717414633196730E-001         1.1706336994129400E-006         3.8883656350472956E-001         1.1603182581482074E-004         5.0319588933411070E-004         7.6588118939189993E+000         2.0253741587378357E-001         7.0641716560993131E-003         5.3521078139964062E-001         4.5084114689272187E-001         7.6509009326893176E-005         0.0000000000000000E+000
  336         6.0000000000000000E+000         1.5816745579251642E+002         1.3837915305010492E+002        -2.1513518799767824E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.4378190548205048E+000         6.4378396877143622E+000        -2.2080470130417766E+001         4.7456865508971813E+000         1.2502135777980024E+000         4.0776576430855078E+000         5.9959067871774385E-001         1.4565105419688617E-006         3.8641642844710872E-001         1.2717275462745728E-004         5.4472189826792040E-004         7.6637216396994106E+000         1.7913475765228143E-001         6.9287805641588054E-003         5.1982669536301795E-001         4.6622763016345448E-001         7.7755059186771739E-005         0.0000000000000000E+000
  337         6.0000000000000000E+000         1.5832990227101587E+002         1.3850810724829751E+002        -2.1549875207613664E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.4384509765163811E+000         6.4384711525128537E+000        -2.2078604949438922E+001         4.7457451398040753E+000         1.2504123608321533E+000         4.0776542013883486E+000         5.9946396590493556E-001         1.4474112473155508E-006         3.8654332414650638E-001         1.2685681605254114E-004         5.4287001569155416E-004         7.6637574087878555E+000         1.7895704801162013E-001         6.9276614047045501E-003         5.1973819821326361E-001         4.6631614228360624E-001         7.7763978278458289E-005         0.0000000000000000E+000
  338         6.0000000000000000E+000         1.8365050578356576E+002         1.5826324717837107E+002        -2.7342267547186456E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.5314727302647402E+000         6.5314203488104656E+000        -2.1805299110077708E+001         4.7548973075509409E+000         1.2786189022126022E+000         4.0794485617709997E+000         5.7744263813265362E-001         4.5503053518243835E-007         4.0858866774624103E-001         9.3042957217417981E-005         3.0698092153762956E-004         7.6690245209026955E+000         1.5305108874264042E-001         6.7660717399553906E-003         5.0682848838369465E-001         4.7922742919459660E-001         7.9046631340386750E-005         0.0000000000000000E+000
  339         6.0000000000000000E+000         2.1641357872343519E+002         1.8286640577096611E+002        -3.5259083516953636E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.6301906900965371E+000         6.6300374359601246E+000        -2.1527757949801519E+001         4.7663675289668719E+000         1.3050374392966382E+000         4.0896108295336555E+000         5.4332422603202579E-001         4.0431072416170405E-008         4.4272617325938329E-001         8.0511289461972772E-005         1.3153113974975387E-004         7.6744546650948209E+000         1.2568507255603076E-001         6.5960112018704567E-003         4.9482012686039356E-001         4.9123681317416401E-001         8.0347293402878323E-005         0.0000000000000000E+000
  340         6.0000000000000000E+000         2.1665784152714525E+002         1.8304557420180515E+002        -3.5319384151965031E-005         0.0000000000000000E+000         0.0000000000000000E+000         6.6308634357417091E+000         6.6307094188045470E+000        -2.1525901650573029E+001         4.7664493339079677E+000         1.3052102022370349E+000         4.0896994681950636E+000         5.4306369396536225E-001         3.9439050809363998E-008         4.4298679747528003E-001         8.0491770301407322E-005         1.3070705834210391E-004         7.6744911628240402E+000         1.2549821637244227E-001         6.5948436991974078E-003         4.9474267675178113E-001         4.9131426937644951E-001         8.0356025849095028E-005         0.0000000000000000E+000
